date,campaign,channel,impressions,clicks,signups,sales,spend
2024-06-18,summer_promo,email,74659,1872,226,93,153.58
2024-06-18,summer_promo,video,244389,2003,83,9,2988.55
2024-06-19,summer_promo,paid_search,90272,4572,360,99,1616.75
2024-06-19,summer_promo,paid_social,185327,3150,163,32,1627.53
2024-06-19,summer_promo,display,333820,1416,51,6,1295.08
2024-06-19,summer_promo,email,66479,1549,149,63,131.03
2024-06-19,summer_promo,video,273508,2177,99,15,3243.06
2024-06-20,summer_promo,paid_search,97337,4610,290,53,1805.98
2024-06-20,summer_promo,paid_social,185483,3514,183,35,1597.79
2024-06-20,summer_promo,display,350447,1561,41,3,1369.19
2024-06-20,summer_promo,email,67819,1355,157,70,133.78
2024-06-20,summer_promo,video,266774,2531,96,8,3048.62
2024-06-21,summer_promo,paid_search,111094,5323,538,156,1915.72
2024-06-21,summer_promo,paid_social,175495,2657,98,19,1587.1
2024-06-21,summer_promo,display,334549,1603,55,3,1306.41
2024-06-21,summer_promo,email,58271,1361,201,59,113.6
2024-06-21,summer_promo,video,243140,2043,63,9,2780.13
2024-06-22,summer_promo,paid_search,81805,4211,301,73,1542.43
2024-06-22,summer_promo,paid_social,226921,3712,179,36,2082.65
2024-06-22,summer_promo,display,264091,1371,44,4,1063.12
2024-06-22,summer_promo,email,65440,1520,161,49,131.4
2024-06-22,summer_promo,video,283693,2216,81,7,3337.45
2024-06-23,summer_promo,paid_search,66270,3358,324,70,1189.19
2024-06-23,summer_promo,paid_social,191080,4020,254,37,1635.3
2024-06-23,summer_promo,display,286258,1312,33,1,1130.56
2024-06-23,summer_promo,email,63248,1425,160,40,129.5
2024-06-23,summer_promo,video,251277,1912,65,7,2936.79
2024-06-24,summer_promo,paid_search,112167,5875,556,159,1975.53
2024-06-24,summer_promo,paid_social,209049,4227,200,38,1821.69
2024-06-24,summer_promo,display,365100,1925,61,4,1478.33
2024-06-24,summer_promo,email,58866,1046,91,32,114.03
2024-06-24,summer_promo,video,228800,1661,75,10,2672.24
2024-06-25,summer_promo,paid_search,92996,4174,302,64,1724.06
2024-06-25,summer_promo,paid_social,223877,3971,233,30,2084.11
2024-06-25,summer_promo,display,442342,1818,63,4,1764.09
2024-06-25,summer_promo,email,58931,1473,210,92,113.41
2024-06-25,summer_promo,video,280598,2019,93,10,3447.19
2024-06-26,summer_promo,paid_search,89306,3955,367,93,1685.01
2024-06-26,summer_promo,paid_social,193109,3728,165,21,1760.43
2024-06-26,summer_promo,display,335912,1973,59,4,1362.26
2024-06-26,summer_promo,email,59033,1500,219,59,113.5
2024-06-26,summer_promo,video,269946,2007,64,6,3116.14
2024-06-27,summer_promo,paid_search,112789,4078,236,72,2025.18
2024-06-27,summer_promo,paid_social,200217,3418,128,13,1728.33
2024-06-27,summer_promo,display,403053,2362,91,10,1541.24
2024-06-27,summer_promo,email,67680,1608,226,55,131.74
2024-06-27,summer_promo,video,296960,2649,122,18,3541.68
2024-06-28,summer_promo,paid_search,94173,4558,333,58,1762.69
2024-06-28,summer_promo,paid_social,193632,3398,148,25,1688.63
2024-06-28,summer_promo,display,352412,1654,56,4,1456.36
2024-06-28,summer_promo,email,72891,1638,145,36,142.8
2024-06-28,summer_promo,video,240910,1824,51,6,2855.95
2024-06-29,retargeting_q2,paid_search,70412,2558,248,75,1234.31
2024-06-29,retargeting_q2,paid_social,238342,4561,233,31,2150.24
2024-06-29,retargeting_q2,display,291337,1486,47,4,1181.77
2024-06-29,retargeting_q2,email,57217,1270,112,49,110.2
2024-06-29,retargeting_q2,video,288194,2030,80,6,3482.89
2024-06-30,retargeting_q2,paid_search,85531,4092,332,96,1501.98
2024-06-30,retargeting_q2,paid_social,214410,4022,149,30,1873.49
2024-06-30,retargeting_q2,display,290596,1679,37,4,1111.32
2024-06-30,retargeting_q2,email,65870,1703,194,60,134.49
2024-06-30,retargeting_q2,video,284120,2060,59,4,3342.58
2024-07-01,retargeting_q2,paid_search,117317,6251,379,111,2118.39
2024-07-01,retargeting_q2,paid_social,176001,3201,135,22,1533.15
2024-07-01,retargeting_q2,display,417183,2015,46,5,1645.03
2024-07-01,retargeting_q2,email,63893,1498,221,56,123.7
2024-07-01,retargeting_q2,video,251134,1878,59,9,2996.43
2024-07-02,retargeting_q2,paid_search,98842,4119,426,91,1756.33
2024-07-02,retargeting_q2,paid_social,209289,3662,207,33,1895.49
2024-07-02,retargeting_q2,display,354555,1961,73,5,1483.69
2024-07-02,retargeting_q2,email,63622,1342,182,88,128.46
2024-07-02,retargeting_q2,video,259926,2489,87,8,3032.37
2024-07-03,retargeting_q2,paid_search,114357,4161,397,114,2012.31
2024-07-03,retargeting_q2,paid_social,196864,3623,227,24,1689.87
2024-07-03,retargeting_q2,display,370711,1585,43,4,1443.25
2024-07-03,retargeting_q2,email,70608,1299,146,68,144.52
2024-07-03,retargeting_q2,video,275654,2463,79,11,3370.56
2024-07-04,retargeting_q2,paid_search,105591,5526,467,98,1944.5
2024-07-04,retargeting_q2,paid_social,197986,2962,108,19,1754.78
2024-07-04,retargeting_q2,display,423945,2048,74,9,1649.44
2024-07-04,retargeting_q2,email,67476,1545,131,56,133.37
2024-07-04,retargeting_q2,video,242962,1586,64,5,2916.24
2024-07-05,retargeting_q2,paid_search,94485,3487,317,72,1691.48
2024-07-05,retargeting_q2,paid_social,198874,3586,149,18,1770.95
2024-07-05,retargeting_q2,display,344041,1432,44,2,1362.29
2024-07-05,retargeting_q2,email,56429,1242,173,42,108.74
2024-07-05,retargeting_q2,video,262394,2088,91,8,3185.25
2024-07-06,retargeting_q2,paid_search,82719,3344,198,60,1462.65
2024-07-06,retargeting_q2,paid_social,250375,3766,207,29,2219.19
2024-07-06,retargeting_q2,display,274133,1422,30,2,1150.0
2024-07-06,retargeting_q2,email,66625,1753,203,50,127.19
2024-07-06,retargeting_q2,video,282104,1985,73,10,3504.67
2024-07-07,retargeting_q2,paid_search,68192,2521,256,85,1272.72
2024-07-07,retargeting_q2,paid_social,243159,3525,196,20,2177.5
2024-07-07,retargeting_q2,display,247942,1095,33,2,994.08
2024-07-07,retargeting_q2,email,59649,1303,177,44,121.67
2024-07-07,retargeting_q2,video,220056,1818,79,6,2553.61
2024-07-08,retargeting_q2,paid_search,96102,4824,413,66,1756.61
2024-07-08,retargeting_q2,paid_social,164256,2824,121,23,1501.97
2024-07-08,retargeting_q2,display,427465,1726,63,7,1663.89
2024-07-08,retargeting_q2,email,61926,1622,147,43,128.39
2024-07-08,retargeting_q2,video,259334,1814,72,8,3244.69
2024-07-09,retargeting_q2,paid_search,87893,3555,289,62,1565.21
2024-07-09,retargeting_q2,paid_social,172624,2916,132,21,1512.63
2024-07-09,retargeting_q2,display,440063,2201,78,8,1826.91
2024-07-09,retargeting_q2,email,71653,1774,152,55,140.16
2024-07-09,retargeting_q2,video,229757,2130,93,7,2724.61
2024-07-10,retargeting_q2,paid_search,116646,5485,471,92,2045.11
2024-07-10,retargeting_q2,paid_social,172141,3681,229,29,1555.81
2024-07-10,retargeting_q2,display,350509,1499,46,5,1452.87
2024-07-10,retargeting_q2,email,60382,1437,174,43,126.75
2024-07-10,retargeting_q2,video,292782,2009,101,16,3449.26
2024-07-11,retargeting_q2,paid_search,104097,5524,340,72,1944.88
2024-07-11,retargeting_q2,paid_social,204954,4080,250,34,1828.22
2024-07-11,retargeting_q2,display,377203,2213,82,11,1474.68
2024-07-11,retargeting_q2,email,69316,1285,125,52,140.18
2024-07-11,retargeting_q2,video,237949,1954,65,6,2908.89
2024-07-12,retargeting_q2,paid_search,97868,4735,373,93,1780.07
2024-07-12,retargeting_q2,paid_social,203779,3483,210,31,1767.53
2024-07-12,retargeting_q2,display,347924,1414,49,2,1359.67
2024-07-12,retargeting_q2,email,62198,1501,232,97,119.0
2024-07-12,retargeting_q2,video,288189,2753,134,15,3397.71
2024-07-13,retargeting_q2,paid_search,75541,3055,230,36,1391.74
2024-07-13,retargeting_q2,paid_social,212090,3531,188,33,1926.72
2024-07-13,retargeting_q2,display,289108,1662,58,5,1150.84
2024-07-13,retargeting_q2,email,70019,1258,195,69,138.58
2024-07-13,retargeting_q2,video,273049,2234,90,11,3128.91
2024-07-14,retargeting_q2,paid_search,71605,3090,218,68,1283.91
2024-07-14,retargeting_q2,paid_social,214515,4036,147,22,1861.56
2024-07-14,retargeting_q2,display,314816,1543,52,3,1294.36
2024-07-14,retargeting_q2,email,72020,1708,160,52,143.33
2024-07-14,retargeting_q2,video,230105,1907,86,7,2748.75
2024-07-15,retargeting_q2,paid_search,94057,4557,453,140,1730.0
2024-07-15,retargeting_q2,paid_social,169119,2574,124,16,1525.7
2024-07-15,retargeting_q2,display,368042,2054,62,8,1454.31
2024-07-15,retargeting_q2,email,61274,1492,223,82,124.5
2024-07-15,retargeting_q2,video,227517,2088,67,9,2708.25
2024-07-16,retargeting_q2,paid_search,95699,4769,369,101,1656.7
2024-07-16,retargeting_q2,paid_social,169277,2684,144,17,1517.19
2024-07-16,retargeting_q2,display,421209,2142,45,5,1640.67
2024-07-16,retargeting_q2,email,65128,1418,160,37,131.56
2024-07-16,retargeting_q2,video,234316,1910,81,10,2903.25
2024-07-17,retargeting_q2,paid_search,87603,3387,295,46,1632.65
2024-07-17,retargeting_q2,paid_social,199479,4076,179,35,1714.35
2024-07-17,retargeting_q2,display,370460,1613,53,5,1510.22
2024-07-17,retargeting_q2,email,65124,1597,154,51,131.28
2024-07-17,retargeting_q2,video,286069,1916,67,7,3391.27
2024-07-18,retargeting_q2,paid_search,88004,3845,316,65,1526.18
2024-07-18,retargeting_q2,paid_social,200670,3286,166,25,1841.4
2024-07-18,retargeting_q2,display,391948,1653,56,6,1644.17
2024-07-18,retargeting_q2,email,62890,1487,224,108,123.1
2024-07-18,retargeting_q2,video,261055,1935,78,13,3086.88
2024-07-19,retargeting_q2,paid_search,89710,4138,334,92,1613.57
2024-07-19,retargeting_q2,paid_social,171055,3213,180,37,1462.76
2024-07-19,retargeting_q2,display,324408,1703,39,4,1336.5
2024-07-19,retargeting_q2,email,72517,1540,166,60,147.03
2024-07-19,retargeting_q2,video,215312,1516,52,7,2534.08
2024-07-20,retargeting_q2,paid_search,75688,3166,178,51,1340.77
2024-07-20,retargeting_q2,paid_social,231787,4365,156,17,2050.73
2024-07-20,retargeting_q2,display,269490,1440,53,6,1093.66
2024-07-20,retargeting_q2,email,62597,1447,214,77,123.13
2024-07-20,retargeting_q2,video,273240,2110,96,14,3213.09
2024-07-21,retargeting_q2,paid_search,80464,3353,274,52,1475.22
2024-07-21,retargeting_q2,paid_social,236184,4911,223,46,2078.99
2024-07-21,retargeting_q2,display,242910,1449,46,5,978.54
2024-07-21,retargeting_q2,email,60733,1387,202,84,123.96
2024-07-21,retargeting_q2,video,237276,1542,58,6,2772.61
2024-07-22,retargeting_q2,paid_search,98839,5249,348,73,1710.11
2024-07-22,retargeting_q2,paid_social,204110,4082,254,36,1749.72
2024-07-22,retargeting_q2,display,374116,1870,45,6,1531.25
2024-07-22,retargeting_q2,email,63123,1541,145,65,130.31
2024-07-22,retargeting_q2,video,283660,2429,75,10,3390.09
2024-07-23,retargeting_q2,paid_search,106476,4834,271,91,1952.42
2024-07-23,retargeting_q2,paid_social,192923,2899,142,13,1739.88
2024-07-23,retargeting_q2,display,393130,1818,57,4,1634.18
2024-07-23,retargeting_q2,email,59178,1141,118,35,117.66
2024-07-23,retargeting_q2,video,221461,1523,52,3,2690.21
2024-07-24,retargeting_q2,paid_search,100253,3981,289,61,1739.87
2024-07-24,retargeting_q2,paid_social,198661,3265,138,13,1808.2
2024-07-24,retargeting_q2,display,356260,1741,40,3,1450.05
2024-07-24,retargeting_q2,email,55018,994,114,29,111.09
2024-07-24,retargeting_q2,video,256526,2328,104,13,3020.58
2024-07-25,retargeting_q2,paid_search,109081,5326,469,120,2056.46
2024-07-25,retargeting_q2,paid_social,201071,3569,139,26,1885.59
2024-07-25,retargeting_q2,display,369933,1816,60,7,1474.61
2024-07-25,retargeting_q2,email,57237,1120,163,62,119.2
2024-07-25,retargeting_q2,video,240930,2081,91,13,3001.72
2024-07-26,retargeting_q2,paid_search,97963,3580,282,62,1756.5
2024-07-26,retargeting_q2,paid_social,167893,3345,177,18,1451.04
2024-07-26,retargeting_q2,display,408077,2282,61,6,1680.04
2024-07-26,retargeting_q2,email,62707,1324,150,57,126.02
2024-07-26,retargeting_q2,video,283701,2164,78,11,3435.38
2024-07-27,retargeting_q2,paid_search,80671,3536,331,85,1413.77
2024-07-27,retargeting_q2,paid_social,224127,3353,210,33,2014.45
2024-07-27,retargeting_q2,display,286449,1410,43,5,1108.69
2024-07-27,retargeting_q2,email,70414,1282,117,51,144.65
2024-07-27,retargeting_q2,video,238770,1905,83,6,2956.08
2024-07-28,retargeting_q2,paid_search,82755,4324,374,56,1436.97
2024-07-28,retargeting_q2,paid_social,190725,3475,162,25,1664.29
2024-07-28,retargeting_q2,display,293171,1358,42,5,1149.76
2024-07-28,retargeting_q2,email,70002,1499,231,70,134.25
2024-07-28,retargeting_q2,video,210670,2013,75,6,2476.01
2024-07-29,retargeting_q2,paid_search,94728,4346,254,73,1759.8
2024-07-29,retargeting_q2,paid_social,177063,3647,222,26,1625.79
2024-07-29,retargeting_q2,display,358011,1659,46,4,1438.51
2024-07-29,retargeting_q2,email,64627,1407,137,43,134.74
2024-07-29,retargeting_q2,video,271632,1872,97,13,3140.37
2024-07-30,retargeting_q2,paid_search,85699,3109,281,69,1532.82
2024-07-30,retargeting_q2,paid_social,211490,3174,172,24,1895.04
2024-07-30,retargeting_q2,display,400712,2087,59,4,1604.36
2024-07-30,retargeting_q2,email,62418,1345,147,38,126.14
2024-07-30,retargeting_q2,video,251581,2291,77,9,2992.05
2024-07-31,retargeting_q2,paid_search,99422,4235,436,114,1826.26
2024-07-31,retargeting_q2,paid_social,162531,2903,161,17,1496.61
2024-07-31,retargeting_q2,display,421089,2512,87,8,1613.32
2024-07-31,retargeting_q2,email,68459,1258,148,61,143.22
2024-07-31,retargeting_q2,video,214128,1804,85,8,2454.62
2024-08-01,retargeting_q2,paid_search,93199,4661,365,92,1672.42
2024-08-01,retargeting_q2,paid_social,196216,3420,218,40,1728.72
2024-08-01,retargeting_q2,display,315589,1844,63,7,1270.4
2024-08-01,retargeting_q2,email,53076,1155,111,24,111.36
2024-08-01,retargeting_q2,video,267128,2243,78,6,3207.33
2024-08-02,retargeting_q2,paid_search,107790,4419,275,56,2009.65
2024-08-02,retargeting_q2,paid_social,156184,2374,95,15,1356.62
2024-08-02,retargeting_q2,display,359808,2020,51,5,1437.06
2024-08-02,retargeting_q2,email,66416,1672,181,42,128.12
2024-08-02,retargeting_q2,video,275508,1899,75,12,3395.48
2024-08-03,retargeting_q2,paid_search,67185,2950,255,49,1237.67
2024-08-03,retargeting_q2,paid_social,199896,3802,219,22,1739.26
2024-08-03,retargeting_q2,display,265136,1220,42,5,1063.99
2024-08-03,retargeting_q2,email,58573,1394,164,41,121.48
2024-08-03,retargeting_q2,video,207466,1943,75,10,2604.55
2024-08-04,retargeting_q2,paid_search,76689,2817,281,77,1443.37
2024-08-04,retargeting_q2,paid_social,204736,4301,261,33,1799.71
2024-08-04,retargeting_q2,display,239770,1272,35,4,982.97
2024-08-04,retargeting_q2,email,64842,1477,144,43,132.15
2024-08-04,retargeting_q2,video,219064,1785,78,11,2500.47
2024-08-05,retargeting_q2,paid_search,84975,3218,249,48,1496.4
2024-08-05,retargeting_q2,paid_social,164513,2397,90,18,1503.8
2024-08-05,retargeting_q2,display,398865,2353,76,8,1534.83
2024-08-05,retargeting_q2,email,66857,1253,164,75,134.6
2024-08-05,retargeting_q2,video,275456,2552,114,10,3294.55
2024-08-06,retargeting_q2,paid_search,108944,5174,518,106,1946.67
2024-08-06,retargeting_q2,paid_social,202494,4038,180,19,1744.81
2024-08-06,retargeting_q2,display,391302,1864,50,3,1636.52
2024-08-06,retargeting_q2,email,55960,1201,143,67,113.15
2024-08-06,retargeting_q2,video,217612,1735,54,7,2537.81
2024-08-07,retargeting_q2,paid_search,100163,5251,474,80,1725.93
2024-08-07,retargeting_q2,paid_social,183916,2980,144,28,1597.12
2024-08-07,retargeting_q2,display,375287,2201,72,5,1531.18
2024-08-07,retargeting_q2,email,67306,1524,184,87,134.49
2024-08-07,retargeting_q2,video,235478,2143,100,14,2837.08
2024-08-08,retargeting_q2,paid_search,81460,4331,412,101,1476.14
2024-08-08,retargeting_q2,paid_social,202906,3446,191,26,1850.31
2024-08-08,retargeting_q2,display,408374,1707,52,7,1564.96
2024-08-08,retargeting_q2,email,59102,1438,187,48,112.76
2024-08-08,retargeting_q2,video,230993,1619,72,11,2808.12
2024-08-09,retargeting_q2,paid_search,91380,3429,296,87,1585.62
2024-08-09,retargeting_q2,paid_social,162421,3180,167,24,1397.91
2024-08-09,retargeting_q2,display,362137,1671,51,6,1441.2
2024-08-09,retargeting_q2,email,68500,1227,108,46,130.74
2024-08-09,retargeting_q2,video,211201,1897,83,9,2579.54
2024-08-10,retargeting_q2,paid_search,79325,3068,257,86,1361.72
2024-08-10,retargeting_q2,paid_social,182992,3496,171,34,1572.12
2024-08-10,retargeting_q2,display,283592,1208,29,1,1112.51
2024-08-10,retargeting_q2,email,64667,1397,134,50,133.44
2024-08-10,retargeting_q2,video,209650,1675,79,7,2592.39
2024-08-11,retargeting_q2,paid_search,69501,3517,362,103,1229.03
2024-08-11,retargeting_q2,paid_social,233511,4330,169,32,2163.2
2024-08-11,retargeting_q2,display,287659,1491,40,2,1109.36
2024-08-11,retargeting_q2,email,57721,1369,169,56,120.36
2024-08-11,retargeting_q2,video,204272,1372,66,8,2519.33
2024-08-12,retargeting_q2,paid_search,80715,3613,203,37,1393.18
2024-08-12,retargeting_q2,paid_social,185134,3848,182,34,1711.62
2024-08-12,retargeting_q2,display,374583,1652,53,5,1485.15
2024-08-12,retargeting_q2,email,66781,1534,133,34,133.56
2024-08-12,retargeting_q2,video,267991,2253,105,11,3056.57
2024-08-13,retargeting_q2,paid_search,86643,3302,268,45,1538.04
2024-08-13,retargeting_q2,paid_social,190273,3479,144,26,1739.74
2024-08-13,retargeting_q2,display,329230,1444,51,5,1378.63
2024-08-13,retargeting_q2,email,58365,1117,147,32,118.42
2024-08-13,retargeting_q2,video,220096,1714,61,9,2709.4
2024-08-14,retargeting_q2,paid_search,80923,3991,400,74,1498.2
2024-08-14,retargeting_q2,paid_social,175031,2666,164,28,1589.88
2024-08-14,retargeting_q2,display,333281,1465,48,4,1370.31
2024-08-14,retargeting_q2,email,55549,1025,140,63,109.72
2024-08-14,retargeting_q2,video,214781,1698,67,10,2485.86
2024-08-15,retargeting_q2,paid_search,105423,4658,347,61,1939.33
2024-08-15,retargeting_q2,paid_social,182119,3901,160,16,1670.58
2024-08-15,retargeting_q2,display,304078,1299,47,4,1176.32
2024-08-15,retargeting_q2,email,55653,1413,180,77,112.84
2024-08-15,retargeting_q2,video,241390,1676,85,13,2776.89
2024-08-16,retargeting_q2,paid_search,103054,4617,479,128,1917.48
2024-08-16,retargeting_q2,paid_social,162973,3203,182,21,1441.43
2024-08-16,retargeting_q2,display,357393,2067,65,4,1440.11
2024-08-16,retargeting_q2,email,49540,1299,112,38,101.74
2024-08-16,retargeting_q2,video,200154,1621,64,9,2479.02
2024-08-17,retargeting_q2,paid_search,68560,2764,228,34,1262.68
2024-08-17,retargeting_q2,paid_social,226956,3485,152,25,1959.01
2024-08-17,retargeting_q2,display,259242,1195,40,5,1062.61
2024-08-17,retargeting_q2,email,49691,1073,149,67,98.44
2024-08-17,retargeting_q2,video,252004,1911,74,9,3133.03
2024-08-18,retargeting_q2,paid_search,60365,3143,226,35,1078.52
2024-08-18,retargeting_q2,paid_social,185448,3933,201,37,1717.05
2024-08-18,retargeting_q2,display,227169,1308,44,2,949.14
2024-08-18,retargeting_q2,email,60766,1544,142,44,122.98
2024-08-18,retargeting_q2,video,221649,1542,63,4,2715.47
2024-08-19,retargeting_q2,paid_search,83877,4501,303,52,1506.54
2024-08-19,retargeting_q2,paid_social,195289,3627,231,26,1800.67
2024-08-19,retargeting_q2,display,316685,1490,38,4,1238.51
2024-08-19,retargeting_q2,email,49984,1031,122,43,96.2
2024-08-19,retargeting_q2,video,244557,2095,85,8,2970.18
2024-08-20,retargeting_q2,paid_search,99918,5297,502,169,1720.4
2024-08-20,retargeting_q2,paid_social,192090,3399,127,25,1692.22
2024-08-20,retargeting_q2,display,390856,1648,42,4,1562.85
2024-08-20,retargeting_q2,email,63739,1413,182,53,133.46
2024-08-20,retargeting_q2,video,232025,1582,57,6,2824.58
2024-08-21,retargeting_q2,paid_search,85596,3178,310,60,1609.67
2024-08-21,retargeting_q2,paid_social,178632,3101,140,23,1579.76
2024-08-21,retargeting_q2,display,351994,1898,68,6,1380.39
2024-08-21,retargeting_q2,email,50766,1246,120,33,101.37
2024-08-21,retargeting_q2,video,260505,2308,67,7,3112.28
2024-08-22,retargeting_q2,paid_search,81839,4307,388,80,1542.81
2024-08-22,retargeting_q2,paid_social,187874,3642,200,21,1646.55
2024-08-22,retargeting_q2,display,294087,1362,31,2,1139.23
2024-08-22,retargeting_q2,email,57904,1036,110,33,114.34
2024-08-22,retargeting_q2,video,230073,1592,56,8,2734.53
2024-08-23,retargeting_q2,paid_search,90556,3496,272,58,1549.21
2024-08-23,retargeting_q2,paid_social,181973,3898,175,30,1633.48
2024-08-23,retargeting_q2,display,318231,1873,72,7,1228.0
2024-08-23,retargeting_q2,email,57715,1476,170,68,118.1
2024-08-23,retargeting_q2,video,253614,1736,71,7,3013.43
2024-08-24,retargeting_q2,paid_search,74568,3283,198,31,1361.19
2024-08-24,retargeting_q2,paid_social,199361,3189,201,24,1708.58
2024-08-24,retargeting_q2,display,256610,1255,41,2,1027.65
2024-08-24,retargeting_q2,email,51207,1044,133,63,106.6
2024-08-24,retargeting_q2,video,216101,1485,72,7,2560.23
2024-08-25,retargeting_q2,paid_search,63016,2667,274,89,1087.51
2024-08-25,retargeting_q2,paid_social,206923,3641,235,43,1822.94
2024-08-25,retargeting_q2,display,275798,1638,46,6,1063.43
2024-08-25,retargeting_q2,email,57608,1057,104,35,119.45
2024-08-25,retargeting_q2,video,257345,1701,86,12,2961.05
2024-08-26,retargeting_q2,paid_search,87016,4564,346,90,1599.22
2024-08-26,retargeting_q2,paid_social,180553,2777,112,15,1633.73
2024-08-26,retargeting_q2,display,289359,1635,58,4,1164.3
2024-08-26,retargeting_q2,email,55290,986,82,23,115.62
2024-08-26,retargeting_q2,video,246037,1946,85,13,2927.99
2024-08-27,retargeting_q2,paid_search,88848,4298,291,50,1563.64
2024-08-27,retargeting_q2,paid_social,191762,2853,163,26,1737.18
2024-08-27,retargeting_q2,display,370901,1949,57,6,1427.17
2024-08-27,retargeting_q2,email,55874,1266,183,46,106.81
2024-08-27,retargeting_q2,video,210617,1939,60,5,2469.95
2024-08-28,retargeting_q2,paid_search,86539,4536,331,68,1562.31
2024-08-28,retargeting_q2,paid_social,188041,3403,197,22,1623.74
2024-08-28,retargeting_q2,display,357758,1820,66,8,1457.5
2024-08-28,retargeting_q2,email,52117,1231,164,38,105.07
2024-08-28,retargeting_q2,video,243206,1566,63,6,2914.06
2024-08-29,retargeting_q2,paid_search,84064,4404,268,48,1470.95
2024-08-29,retargeting_q2,paid_social,150077,3130,167,31,1354.16
2024-08-29,retargeting_q2,display,334293,1705,59,4,1331.89
2024-08-29,retargeting_q2,email,48171,1194,179,61,94.53
2024-08-29,retargeting_q2,video,211635,1907,94,12,2606.56
2024-08-30,retargeting_q2,paid_search,83740,4084,234,73,1465.47
2024-08-30,retargeting_q2,paid_social,182466,2814,117,12,1581.47
2024-08-30,retargeting_q2,display,287973,1549,54,3,1183.53
2024-08-30,retargeting_q2,email,59182,1063,97,41,118.52
2024-08-30,retargeting_q2,video,190707,1293,44,3,2326.84
2024-08-31,retargeting_q2,paid_search,70648,3538,354,67,1322.68
2024-08-31,retargeting_q2,paid_social,170858,2892,109,20,1605.67
2024-08-31,retargeting_q2,display,279273,1311,31,3,1142.62
2024-08-31,retargeting_q2,email,50460,1141,103,38,96.02
2024-08-31,retargeting_q2,video,200211,1404,48,7,2411.45
2024-09-01,retargeting_q2,paid_search,74624,2819,186,46,1371.14
2024-09-01,retargeting_q2,paid_social,180329,3361,161,32,1571.16
2024-09-01,retargeting_q2,display,234356,1115,27,2,901.13
2024-09-01,retargeting_q2,email,62366,1165,107,26,128.0
2024-09-01,retargeting_q2,video,231180,1891,54,5,2667.56
2024-09-02,retargeting_q2,paid_search,81095,3795,269,92,1451.53
2024-09-02,retargeting_q2,paid_social,165240,2725,165,18,1423.15
2024-09-02,retargeting_q2,display,358496,1775,58,4,1505.5
2024-09-02,retargeting_q2,email,54067,1001,115,45,103.65
2024-09-02,retargeting_q2,video,193616,1487,62,5,2422.2
2024-09-03,retargeting_q2,paid_search,98703,3668,377,82,1793.53
2024-09-03,retargeting_q2,paid_social,185691,2838,170,30,1634.2
2024-09-03,retargeting_q2,display,344464,1778,46,5,1397.67
2024-09-03,retargeting_q2,email,52340,1140,145,46,104.52
2024-09-03,retargeting_q2,video,201503,1784,54,5,2417.38
2024-09-04,retargeting_q2,paid_search,89237,3428,208,33,1536.91
2024-09-04,retargeting_q2,paid_social,169724,3631,168,28,1474.47
2024-09-04,retargeting_q2,display,334022,1400,31,3,1371.84
2024-09-04,retargeting_q2,email,58421,1132,149,51,114.06
2024-09-04,retargeting_q2,video,204742,1873,77,12,2341.82
2024-09-05,retargeting_q2,paid_search,83741,4393,326,69,1488.7
2024-09-05,retargeting_q2,paid_social,158422,2318,119,22,1397.72
2024-09-05,retargeting_q2,display,340554,1696,39,4,1360.51
2024-09-05,retargeting_q2,email,47190,1110,145,58,95.06
2024-09-05,retargeting_q2,video,212273,1938,77,8,2545.92
2024-09-06,retargeting_q2,paid_search,97149,4576,333,115,1717.29
2024-09-06,retargeting_q2,paid_social,137014,2017,121,15,1262.97
2024-09-06,retargeting_q2,display,273910,1583,42,2,1078.67
2024-09-06,retargeting_q2,email,50926,1053,138,38,103.36
2024-09-06,retargeting_q2,video,218718,2036,60,6,2581.99
2024-09-07,retargeting_q2,paid_search,54384,2277,177,57,985.57
2024-09-07,retargeting_q2,paid_social,204676,3340,186,29,1931.57
2024-09-07,retargeting_q2,display,229535,1097,34,4,881.42
2024-09-07,retargeting_q2,email,55731,1145,137,58,109.67
2024-09-07,retargeting_q2,video,219096,1656,63,7,2720.47
2024-09-08,retargeting_q2,paid_search,68683,3511,286,59,1180.36
2024-09-08,retargeting_q2,paid_social,208867,3612,150,26,1803.1
2024-09-08,retargeting_q2,display,261619,1096,29,1,1077.99
2024-09-08,retargeting_q2,email,52305,1017,143,56,102.54
2024-09-08,retargeting_q2,video,230017,1790,73,6,2733.24
2024-09-09,retargeting_q2,paid_search,87052,3844,356,66,1491.5
2024-09-09,retargeting_q2,paid_social,166923,3440,179,20,1571.73
2024-09-09,retargeting_q2,display,337516,1665,63,6,1365.51
2024-09-09,retargeting_q2,email,56676,1213,151,58,113.6
2024-09-09,retargeting_q2,video,201227,1382,43,5,2366.5
2024-09-10,retargeting_q2,paid_search,81880,3417,327,53,1430.15
2024-09-10,retargeting_q2,paid_social,152448,3099,168,20,1385.92
2024-09-10,retargeting_q2,display,304279,1286,31,2,1256.94
2024-09-10,retargeting_q2,email,51625,1162,134,52,98.47
2024-09-10,retargeting_q2,video,187415,1281,43,6,2284.66
2024-09-11,retargeting_q2,paid_search,75013,3851,393,97,1285.41
2024-09-11,retargeting_q2,paid_social,172599,2589,137,26,1615.62
2024-09-11,retargeting_q2,display,302894,1431,46,3,1265.27
2024-09-11,retargeting_q2,email,55424,1044,96,39,115.65
