date,campaign,channel,impressions,clicks,signups,sales,spend
2024-06-10,summer_promo,Display Ads,410766,1902,52,3,1667.97
2024-06-10,summer_promo,email,60020,1507,172,53,117.35
2024-06-10,summer_promo,video,273287,2409,91,13,3273.69
2024-06-11,SummerPromo,paid_search,99718,4585,312,65,1766.99
2024-06-11,summer_promo,Paid Social,206540,4068,246,41,1904.93
2024-06-11,summer_promo,DISPLAY,382860,2066,49,3,1516.21
2024-06-11,summer_promo,email,1384,61705,185,75,119.22
2024-06-11,summer_promo,video,295548,1896,57,4,3697.61
2024-06-12,summer_promo,paid-search,3782,101800,252,41,1747.7
2024-06-12,summer_promo,Social Paid,187895,4037,215,32,1726.84
2024-06-12,SummerPromo,display,400683,2360,84,9,1592.95
2024-06-12,summer_promo,email,59077,1381,195,56,112.6408882543594
2024-06-12,summer_promo,video,267281,2151,72,6,3058.57
2024-06-13,summer_promo,paid-search,3446,95736,219,76,1771.44
2024-06-13,summer_promo,paid_social,186159,3210,168,25,1715.13
2024-06-13,summer-promo,display,339075,1417,37,4,1412.59
2024-06-13,summer_promo,email,1615,61955,167,63,120.12
2024-06-13,summer-promo,video,293126,2415,82,9,3379.09
2024-06-14,summer_promo,paid_search,90573,3740,379,117,1704.7692008796685
2024-06-14,summer_promo,paid_social,216798,4391,229,39,2042.12
2024-06-14,summer_promo,banner,397016,2199,76,10,1581.53
2024-06-14,summer_promo,email,64173,1460,125,30,122.8
2024-06-14,SummerPromo,video,270170,2588,114,10,3182.3
2024-06-15,summer_promo,paid_search,88602,4013,226,71,1554.69
2024-06-15,summer_promo,paid_social,196748,3787,225,22,1847.1200008088488
2024-06-15,summer_promo,display,290263,1366,50.00,4,1212.96
2024-06-15,summer_promo,email,68528,1754,210,55,140.28
2024-06-15,summer_promo,video,288895,2040,67.00,6,3507.85
2024-06-16,summer_promo,Paid Search,69925,2651,265,75,1279.22
2024-06-16,Summer Promo,paid_social,4613,231823,236,22,2082.71
2024-06-16,summer_promo,display,1510,302979,58,7,1256.61
2024-06-16,Summer Promo,email,64797,1701,255,73,125.99
2024-06-16,summer_promo,video,1747,265883,82,9,3203.6
2024-06-17,summer-promo,paid_search,104059,4483,398,73,1962.31
2024-06-17,Summer Promo,Paid Social,206561,3658,203,18,1805.280004165742
2024-06-17,summer_promo,display_ads,1857,399408,59,4,1605.39
2024-06-17,summer_promo,email,59863,1301,166,51,119.71
2024-06-17,summer_promo,video,237380,2051,75,11,2785.79
2024-06-18,summer_promo,paid_search,3606,94007,301,58,1624.4200000604249
2024-06-18,SummerPromo,paid_social,181532,2922,140,18,1575.93
2024-06-18,summer_promo,display,443696,1907,67,4,1774.71
2024-06-18,summer_promo,EMAIL,74659,1872,226,93,153.58
2024-06-18,summer_promo,video,244389,2003,83,9,2988.55
2024-06-19,SummerPromo,paid_search,90272,4572,360,99,1616.75
2024-06-19,summer_promo,paid_social,185327,3150,163,32,1627.53
2024-06-19,summer_promo,display,333820,1416,51,6,1295.08
2024-06-19,summer_promo,email,66479,1549,149,63,131.03
2024-06-19,summer-promo,video,273508,2177,99,15,3243.06
2024-06-20,Summer Promo,Paid Search,97337,4610,290,53,1805.98
2024-06-20,summer_promo,paid_social,185483,3514,183,35,1597.790000554162
2024-06-20,summer_promo,display,350447,1561,41,3,1369.19
2024-06-20,summer_promo,email,1355,67819,157,70,133.78006686506825
2024-06-20,summer_promo,video,266774,2531,96,8,3048.62
2024-06-21,summer_promo,paid_search,111094,5323,538,156,1915.72
2024-06-21,summer_promo,paid_social,175495,2657,98,19,1587.1
2024-06-21,summer-promo,display,1603,334549,55,3,1306.41
2024-06-21,summer_promo,email,58271,1361,201,59,113.6
2024-06-21,summer_promo,video,243140,2043,63.00,9,2780.13
2024-06-22,summer_promo,paid_search,4211,81805,301,73,1542.43
2024-06-22,summer_promo,paid-social,226921,3712,179,36,2082.65
2024-06-22,Summer Promo,display,1371,264091,44,4,1063.12
2024-06-22,summer_promo,email,1520,65440,161,49,131.4
2024-06-22,summer_promo,VIDEO,283693,2216,81,7,3337.45
2024-06-23,summer_promo,paid_search,66270,3358,324,70,1189.19
2024-06-23,summer_promo,paid_social,4020,191080,254,37,1635.3
2024-06-23,summer_promo,display,286258,1312,33,1,1130.56
2024-06-23,summer_promo,email,1425,63248,160,40,129.5
2024-06-23,summer_promo,video,1912,251277,65,7,2936.79
2024-06-24,summer_promo,paid_search,112167,5875,556,159,1975.53
2024-06-24,summer_promo,paid_social,209049,4227,200,38,1821.690016458035
2024-06-24,Summer Promo,display,365100,1925,61,4,1478.33
2024-06-24,summer_promo,email,58866,1046,91,32,114.03
2024-06-24,summer-promo,video,228800,1661,75,10,2672.24
2024-06-25,summer_promo,paid_search,92996,4174,302,64,1724.06
2024-06-25,summer_promo,Paid Social,3971,223877,233,30,2084.11
2024-06-25,summer_promo,display,442342,1818,63,4,1764.09
2024-06-25,Summer Promo,email,58931,1473,210.00,92,113.41
2024-06-25,summer_promo,video,280598,2019,93,10,3447.19
2024-06-26,summer-promo,paid_search,89306,3955,367,93,1685.01
2024-06-26,summer_promo,Paid Social,193109,3728,165,21,1760.43
2024-06-26,summer_promo,display,335912,1973,59.00,4,1362.26
2024-06-26,summer-promo,email,59033,1500,219,59,113.5
2024-06-26,Summer Promo,video,269946,2007,64,6,3116.14
2024-06-27,summer-promo,paid_search,112789,4078,236,72,2025.18
2024-06-27,summer_promo,paid_social,200217,3418,128,13,1728.33
2024-06-27,SummerPromo,display,2362,403053,91,10,1541.24
2024-06-27,summer_promo,email,67680,1608,226,55,131.73911618700976
2024-06-27,summer_promo,video_ads,296960,2649,122,18,3541.6799548962204
2024-06-28,summer_promo,Paid Search,94173,4558,333,58,1762.69
2024-06-28,summer_promo,Paid Social,193632,3398,148,25,1688.63
2024-06-28,SummerPromo,display_ads,352412,1654,56,4,1456.36
2024-06-28,summer_promo,email,72891,1638,145,36,142.8
2024-06-28,summer_promo,Video Ads,1824,240910,51,6,2855.95
2024-06-29,retargeting_q2,paid_search,70412,2558,248,75,1234.3009554426524
2024-06-29,RetargetingQ2,paid_social,238342,4561,233,31,2150.24
2024-06-29,Retargeting Q2,banner,291337,1486,47,4,1181.77
2024-06-29,retargeting_q2,email,57217,1270,112,49,110.2
2024-06-29,retargeting-q2,video,288194,2030,80,6,3482.89
2024-06-30,retargeting_q2,PaidSearch,4092,85531,332.00,96,1501.98
2024-06-30,RetargetingQ2,paid_social,214410,4022,149,30,1873.49
2024-06-30,Retargeting Q2,banner,290596,1679,37,4,1111.32
2024-06-30,retargeting_q2,email,65870,1703,194.00,60,134.49
2024-06-30,retargeting-q2,video,284120,2060,59,4,3342.58
2024-07-01,retargeting-q2,paid_search,117317,6251,379,111,2118.39
2024-07-01,Retargeting Q2,paid_social,3201,176001,135,22,1533.1500045222074
2024-07-01,retargeting_q2,display,2015,417183,46.00,5,1645.0299976117678
2024-07-01,retargeting_q2,email,1498,63893,221,56,123.7
2024-07-01,retargeting_q2,video,251134,1878,59,9,2996.43
2024-07-02,retargeting_q2,paid_search,98842,4119,426,91,1756.33
2024-07-02,retargeting_q2,paid_social,209289,3662,207,33,1895.49
2024-07-02,retargeting_q2,display,354555,1961,73,5,1483.69
2024-07-02,retargeting_q2,e-mail,63622,1342,182,88,128.46
2024-07-02,retargeting_q2,video,259926,2489,87,8,3032.37
2024-07-03,retargeting_q2,paid_search,114357,4161,397,114,2012.31
2024-07-03,retargeting_q2,paid_social,196864,3623,227,24,1689.87
2024-07-03,retargeting_q2,display,370711,1585,43,4,1443.25
2024-07-03,retargeting_q2,email,70608,1299,146,68,144.52
2024-07-03,retargeting-q2,video,275654,2463,79,11,3370.56
2024-07-04,retargeting_q2,paid_search,105591,5526,467,98,1944.5
2024-07-04,retargeting_q2,paid_social,197986,2962,108,19,1754.78
2024-07-04,Retargeting Q2,banner,2048,423945,74,9,1649.44
2024-07-04,retargeting_q2,email,67476,1545,131,56,133.37
2024-07-04,RetargetingQ2,video_ads,1586,242962,64,5,2916.24
2024-07-05,retargeting_q2,paid_search,94485,3487,317,72,1691.48
2024-07-05,retargeting_q2,paid-social,198874,3586,149,18,1770.95
2024-07-05,Retargeting Q2,banner,344041,1432,44,2,1362.29
2024-07-05,retargeting_q2,Email,56429,1242,173.00,42,108.74
2024-07-05,retargeting_q2,video,262394,2088,91,8,3185.25
2024-07-06,RetargetingQ2,paid-search,82719,3344,198,60,1462.65
2024-07-06,Retargeting Q2,paid_social,250375,3766,207,29,2219.19
2024-07-06,retargeting-q2,DISPLAY,274133,1422,30,2,1150.0
2024-07-06,retargeting_q2,email,66625,1753,203,50,127.19005927991203
2024-07-06,retargeting_q2,video,282104,1985,73,10,3504.6699976063396
2024-07-07,retargeting_q2,paid_search,2521,68192,256,85,1272.72
2024-07-07,retargeting_q2,paid_social,243159,3525,196,20,2177.5
2024-07-07,retargeting_q2,display,247942,1095,33.00,2,994.08
2024-07-07,retargeting_q2,Email,59649,1303,177,44,121.67
2024-07-07,retargeting_q2,video,220056,1818,79,6,2553.61
2024-07-08,retargeting_q2,paid_search,96102,4824,413,66,1756.61
2024-07-08,retargeting_q2,paid_social,164256,2824,121,23,1501.97
2024-07-08,retargeting_q2,display,1726,427465,63,7,1663.893129981605
2024-07-08,Retargeting Q2,email,1622,61926,147,43,128.39
2024-07-08,RetargetingQ2,video,259334,1814,72,8,3244.69
2024-07-09,RetargetingQ2,paid_search,87893,3555,289,62,1565.21
2024-07-09,Retargeting Q2,paid_social,172624,2916,132,21,1512.63
2024-07-09,retargeting_q2,banner,440063,2201,78.00,8,1826.91
2024-07-09,retargeting_q2,EMAIL,1774,71653,152,55,140.16
2024-07-09,retargeting_q2,video,229757,2130,93,7,2724.61
2024-07-10,retargeting_q2,paid_search,5485,116646,471,92,2045.11
2024-07-10,retargeting_q2,paid_social,172141,3681,229,29,1555.81
2024-07-10,retargeting_q2,display_ads,350509,1499,46,5,1452.87
2024-07-10,RetargetingQ2,email,1437,60382,174,43,126.75867821346058
2024-07-10,RetargetingQ2,video,292782,2009,101,16,3449.26000237186
2024-07-11,retargeting_q2,paid_search,104097,5524,340,72,1944.88
2024-07-11,retargeting-q2,paid_social,204954,4080,250,34,1828.22
2024-07-11,RetargetingQ2,display,2213,377203,82,11,1474.68
2024-07-11,retargeting_q2,email,69316,1285,125,52,140.18
2024-07-11,retargeting_q2,video,237949,1954,65,6,2908.89
2024-07-12,retargeting_q2,search_paid,97868,4735,373,93,1780.07
2024-07-12,retargeting_q2,paid_social,203779,3483,210,31,1767.53
2024-07-12,retargeting_q2,display,347924,1414,49,2,1359.67
2024-07-12,retargeting_q2,email,62198,1501,232,97,119.0
2024-07-12,retargeting_q2,video,288189,2753,134,15,3397.710050710085
2024-07-13,retargeting_q2,paid_search,3055,75541,230,36,1391.74
2024-07-13,RetargetingQ2,paid_social,212090,3531,188,33,1926.72
2024-07-13,retargeting_q2,Display Ads,289108,1662,58,5,1150.84
2024-07-13,retargeting_q2,email,70019,1258,195,69,138.58
2024-07-13,retargeting_q2,video,273049,2234,90,11,3128.91105048725
2024-07-14,retargeting_q2,paid_search,3090,71605,218,68,1283.91
2024-07-14,retargeting_q2,paid_social,214515,4036,147,22,1861.56
2024-07-14,Retargeting Q2,banner,1543,314816,52,3,1294.36
2024-07-14,RetargetingQ2,email,72020,1708,160,52,143.33
2024-07-14,retargeting_q2,video,230105,1907,86,7,2748.75
2024-07-15,Retargeting Q2,paid_search,4557,94057,453,140,1730.0
2024-07-15,retargeting_q2,paid_social,2574,169119,124,16,1525.7
2024-07-15,retargeting-q2,display,368042,2054,62,8,1454.31
2024-07-15,retargeting_q2,email,1492,61274,223,82,124.5
2024-07-15,Retargeting Q2,Video Ads,227517,2088,67,9,2708.249999505355
2024-07-16,retargeting_q2,search_paid,4769,95699,369,101,1656.7
2024-07-16,retargeting_q2,paid_social,169277,2684,144,17,1517.1904993675814
2024-07-16,retargeting_q2,display,421209,2142,45,5,1640.6705138338266
2024-07-16,RetargetingQ2,eMail,65128,1418,160,37,131.56
2024-07-16,retargeting_q2,video,234316,1910,81,10,2903.25
2024-07-17,retargeting_q2,paid_search,87603,3387,295,46,1632.644314161757
2024-07-17,RetargetingQ2,paid_social,199479,4076,179,35,1714.35
2024-07-17,retargeting_q2,banner,370460,1613,53,5,1510.22
2024-07-17,retargeting_q2,email,1597,65124,154,51,131.28
2024-07-17,retargeting_q2,video,286069,1916,67,7,3391.269988324816
2024-07-18,retargeting_q2,Paid Search,88004,3845,316,65,1526.18
2024-07-18,retargeting_q2,paid_social,200670,3286,166,25,1841.4000004622662
2024-07-18,retargeting_q2,display,391948,1653,56,6,1644.17
2024-07-18,retargeting_q2,email,62890,1487,224,108,123.09992795089335
2024-07-18,retargeting_q2,video,261055,1935,78,13,3086.88
2024-07-19,retargeting_q2,paid_search,89710,4138,334,92,1613.57
2024-07-19,retargeting_q2,social,3213,171055,180,37,1462.76
2024-07-19,retargeting_q2,display,324408,1703,39,4,1336.5
2024-07-19,retargeting_q2,email,1540,72517,166.00,60,147.02999903332005
2024-07-19,retargeting_q2,video,215312,1516,52,7,2534.08
2024-07-20,retargeting-q2,paid_search,3166,75688,178,51,1340.77
2024-07-20,retargeting_q2,paid_social,231787,4365,156,17,2050.720541900419
2024-07-20,retargeting_q2,DISPLAY,1440,269490,53,6,1093.6595792362068
2024-07-20,retargeting_q2,email,62597,1447,214,77,123.13
2024-07-20,retargeting_q2,video,273240,2110,96.00,14,3213.0892237356916
2024-07-21,retargeting_q2,paid_search,80464,3353,274,52,1475.22
2024-07-21,retargeting_q2,paid_social,4911,236184,223,46,2078.99
2024-07-21,RetargetingQ2,display,242910,1449,46,5,978.54
2024-07-21,retargeting_q2,email,1387,60733,202,84,123.96
2024-07-21,retargeting_q2,video,237276,1542,58,6,2772.61
2024-07-22,retargeting_q2,paid_search,98839,5249,348,73,1710.11
2024-07-22,retargeting_q2,paid_social,204110,4082,254,36,1749.72
2024-07-22,retargeting-q2,display,1870,374116,45,6,1531.25
2024-07-22,retargeting_q2,Email,63123,1541,145,65,130.31
2024-07-22,retargeting_q2,video,283660,2429,75,10,3390.09
2024-07-23,RetargetingQ2,paid_search,106476,4834,271,91,1952.42
2024-07-23,retargeting_q2,paid_social,192923,2899,142,13,1739.88
2024-07-23,retargeting_q2,display,393130,1818,57,4,1634.18
2024-07-23,retargeting_q2,Email,59178,1141,118,35,117.66
2024-07-23,retargeting_q2,video,221461,1523,52,3,2690.21
2024-07-24,retargeting_q2,paid_search,100253,3981,289,61,1739.87
2024-07-24,retargeting_q2,Social Paid,3265,198661,138,13,1808.2
2024-07-24,retargeting_q2,display,1741,356260,40,3,1450.05
2024-07-24,retargeting_q2,EMAIL,55018,994,114,29,111.08987108458906
2024-07-24,retargeting_q2,video,256526,2328,104,13,3020.5808908096733
2024-07-25,retargeting_q2,search_paid,5326,109081,469,120,2056.46
2024-07-25,retargeting_q2,paid_social,201071,3569,139,26,1885.59
2024-07-25,RetargetingQ2,display,1816,369933,60,7,1474.61
2024-07-25,RetargetingQ2,eMail,57237,1120,163,62,119.2
2024-07-25,retargeting_q2,video_ads,2081,240930,91,13,3001.72
2024-07-26,retargeting_q2,paid_search,97963,3580,282,62,1756.5
2024-07-26,retargeting_q2,paid_social,167893,3345,177,18,1451.04
2024-07-26,retargeting_q2,display,408077,2282,61,6,1680.04
2024-07-26,retargeting_q2,EMAIL,62707,1324,150,57,126.02
2024-07-26,retargeting_q2,VIDEO,283701,2164,78,11,3435.38
2024-07-27,retargeting_q2,paid_search,80671,3536,331,85,1413.770000675002
2024-07-27,retargeting-q2,paid_social,3353,224127,210,33,2014.45
2024-07-27,retargeting_q2,DISPLAY,1410,286449,43,5,1108.69
2024-07-27,retargeting_q2,email,70414,1282,117,51,144.65
2024-07-27,retargeting_q2,video,238770,1905,83,6,2956.08
2024-07-28,retargeting_q2,Paid Search,4324,82755,374,56,1436.97
2024-07-28,retargeting-q2,paid_social,190725,3475,162.00,25,1664.29
2024-07-28,retargeting_q2,display,293171,1358,42,5,1149.7600845979232
2024-07-28,retargeting_q2,email,1499,70002,231,70,134.25
2024-07-28,retargeting_q2,video,2013,210670,75,6,2476.01
2024-07-29,retargeting_q2,paid_search,94728,4346,254,73,1759.8
2024-07-29,retargeting_q2,paid_social,3647,177063,222,26,1625.79
2024-07-29,retargeting_q2,display,1659,358011,46,4,1438.509996138334
2024-07-29,retargeting_q2,email,64627,1407,137.00,43,134.74
2024-07-29,retargeting_q2,video,271632,1872,97,13,3140.37
2024-07-30,retargeting_q2,paid_search,85699,3109,281,69,1532.82
2024-07-30,retargeting_q2,paid_social,3174,211490,172,24,1895.0400005805766
2024-07-30,retargeting_q2,display,2087,400712,59,4,1604.36
2024-07-30,retargeting_q2,email,62418,1345,147,38,126.14
2024-07-30,retargeting-q2,video,251581,2291,77,9,2992.05
2024-07-31,RetargetingQ2,paid_search,99422,4235,436,114,1826.26
2024-07-31,retargeting_q2,paid_social,162531,2903,161,17,1496.609999244361
2024-07-31,retargeting-q2,display,421089,2512,87,8,1613.3199759486752
2024-07-31,retargeting_q2,email,1258,68459,148,61,143.22
2024-07-31,Retargeting Q2,video,214128,1804,85,8,2454.62
2024-08-01,retargeting_q2,paid_search,4661,93199,365,92,1672.4205328756896
2024-08-01,retargeting_q2,paid_social,196216,3420,218,40,1728.72
2024-08-01,retargeting_q2,display,315589,1844,63,7,1270.4
2024-08-01,retargeting_q2,email,53076,1155,111,24,111.36000719083717
2024-08-01,retargeting-q2,video,267128,2243,78,6,3207.33
2024-08-02,retargeting_q2,paid_search,4419,107790,275,56,2009.65
2024-08-02,retargeting_q2,paid-social,2374,156184,95,15,1356.62
2024-08-02,Retargeting Q2,banner,359808,2020,51.00,5,1437.06
2024-08-02,retargeting-q2,email,66416,1672,181,42,128.12
2024-08-02,retargeting_q2,video,275508,1899,75,12,3395.48
2024-08-03,retargeting_q2,paid_search,2950,67185,255,49,1237.67
2024-08-03,retargeting_q2,paid_social,199896,3802,219,22,1739.26
2024-08-03,retargeting_q2,display,265136,1220,42,5,1063.99
2024-08-03,retargeting_q2,email,58573,1394,164,41,121.48
2024-08-03,retargeting-q2,video,207466,1943,75.00,10,2604.55
2024-08-04,retargeting_q2,paid_search,76689,2817,281,77,1443.37
2024-08-04,retargeting-q2,paid_social,204736,4301,261,33,1799.71
2024-08-04,retargeting_q2,display,239770,1272,35,4,982.97
2024-08-04,retargeting_q2,email,64842,1477,144,43,132.15
2024-08-04,retargeting_q2,video,219064,1785,78,11,2500.47
2024-08-05,retargeting_q2,paid_search,3218,84975,249,48,1496.4
2024-08-05,retargeting_q2,paid_social,164513,2397,90,18,1503.8
2024-08-05,Retargeting Q2,display,398865,2353,76,8,1534.83
2024-08-05,retargeting_q2,email,66857,1253,164,75,134.6
2024-08-05,retargeting_q2,video_ads,275456,2552,114,10,3294.55
2024-08-06,retargeting_q2,paid_search,108944,5174,518,106,1946.67
2024-08-06,retargeting_q2,paid_social,202494,4038,180,19,1744.81
2024-08-06,retargeting_q2,display,391302,1864,50,3,1636.52
2024-08-06,retargeting-q2,EMAIL,55960,1201,143,67,113.15
2024-08-06,retargeting_q2,video,217612,1735,54,7,2537.81
2024-08-07,retargeting_q2,PaidSearch,5251,100163,474,80,1725.93
2024-08-07,RetargetingQ2,paid_social,183916,2980,144,28,1597.12
2024-08-07,RetargetingQ2,display_ads,2201,375287,72,5,1531.18
2024-08-07,retargeting_q2,email,67306,1524,184,87,134.49
2024-08-07,retargeting_q2,video,235478,2143,100,14,2837.08
2024-08-08,retargeting_q2,paid_search,81460,4331,412,101,1476.1399607345968
2024-08-08,retargeting-q2,paid_social,202906,3446,191,26,1850.31
2024-08-08,retargeting_q2,banner,408374,1707,52,7,1564.96
2024-08-08,retargeting_q2,email,59102,1438,187,48,112.76
2024-08-08,retargeting_q2,video,230993,1619,72,11,2808.12
2024-08-09,retargeting_q2,Paid Search,91380,3429,296,87,1585.62
2024-08-09,retargeting_q2,paid_social,162421,3180,167,24,1397.91
2024-08-09,retargeting_q2,display,362137,1671,51,6,1441.2
2024-08-09,retargeting_q2,email,68500,1227,108,46,130.74
2024-08-09,retargeting_q2,video,211201,1897,83,9,2579.54
2024-08-10,retargeting_q2,PaidSearch,79325,3068,257.00,86,1361.72
2024-08-10,Retargeting Q2,paid_social,182992,3496,171,34,1572.12
2024-08-10,Retargeting Q2,display,1208,283592,29,1,1112.51
2024-08-10,retargeting_q2,email,64667,1397,134,50,133.44
2024-08-10,retargeting_q2,video,209650,1675,79,7,2592.39
2024-08-11,retargeting_q2,PaidSearch,69501,3517,362,103,1229.03
2024-08-11,retargeting_q2,paid-social,233511,4330,169,32,2163.2
2024-08-11,retargeting_q2,display,1491,287659,40,2,1109.36
2024-08-11,retargeting_q2,eMail,57721,1369,169,56,120.36
2024-08-11,retargeting_q2,Video,204272,1372,66,8,2519.33
2024-08-12,retargeting-q2,paid_search,80715,3613,203.00,37,1393.18
2024-08-12,RetargetingQ2,paid_social,185134,3848,182,34,1711.62
2024-08-12,retargeting_q2,display,374583,1652,53.00,5,1485.15
2024-08-12,RetargetingQ2,eMail,66781,1534,133.00,34,133.56
2024-08-12,retargeting_q2,video,267991,2253,105,11,3056.57
2024-08-13,retargeting-q2,paid_search,86643,3302,268,45,1538.0399434930034
2024-08-13,retargeting_q2,paid_social,190273,3479,144,26,1739.74
2024-08-13,retargeting_q2,display,329230,1444,51,5,1378.63
2024-08-13,retargeting_q2,email,1117,58365,147,32,118.42
2024-08-13,RetargetingQ2,video,1714,220096,61,9,2709.4
2024-08-14,retargeting_q2,paid_search,80923,3991,400,74,1498.2008668722901
2024-08-14,retargeting_q2,paid_social,175031,2666,164,28,1589.88
2024-08-14,retargeting_q2,DISPLAY,1465,333281,48,4,1370.31
2024-08-14,retargeting_q2,email,55549,1025,140,63,109.72000040821227
2024-08-14,retargeting_q2,video,1698,214781,67,10,2485.86
2024-08-15,retargeting_q2,paid-search,105423,4658,347,61,1939.33
2024-08-15,retargeting_q2,paid_social,182119,3901,160,16,1670.5827175448335
2024-08-15,retargeting_q2,display,304078,1299,47,4,1176.32
2024-08-15,retargeting_q2,email,55653,1413,180,77,112.84
2024-08-15,retargeting-q2,video,241390,1676,85,13,2776.89
2024-08-16,retargeting_q2,paid_search,103054,4617,479,128,1917.48
2024-08-16,retargeting_q2,paid-social,3203,162973,182,21,1441.43
2024-08-16,retargeting_q2,display,357393,2067,65,4,1440.109965698265
2024-08-16,retargeting_q2,Email,1299,49540,112,38,101.74
2024-08-16,retargeting_q2,video,200154,1621,64,9,2479.02
2024-08-17,retargeting_q2,paid_search,68560,2764,228,34,1262.68
2024-08-17,retargeting_q2,paid_social,226956,3485,152,25,1959.01
2024-08-17,retargeting_q2,display_ads,259242,1195,40,5,1062.61
2024-08-17,retargeting_q2,email,49691,1073,149,67,98.44
2024-08-17,retargeting_q2,video,252004,1911,74.00,9,3133.0298517194633
2024-08-18,retargeting_q2,paid_search,60365,3143,226,35,1078.519952246577
2024-08-18,retargeting_q2,Paid Social,3933,185448,201,37,1717.05
2024-08-18,Retargeting Q2,Display Ads,227169,1308,44,2,949.14
2024-08-18,Retargeting Q2,email,60766,1544,142,44,122.98
2024-08-18,retargeting_q2,video,221649,1542,63,4,2715.47
2024-08-19,retargeting_q2,paid_search,83877,4501,303,52,1506.54
2024-08-19,retargeting_q2,paid_social,195289,3627,231,26,1800.67
2024-08-19,retargeting-q2,display,1490,316685,38,4,1238.51
2024-08-19,retargeting_q2,email,49984,1031,122,43,96.20017714539182
2024-08-19,retargeting_q2,video,244557,2095,85,8,2970.18
2024-08-20,RetargetingQ2,paid_search,99918,5297,502,169,1720.4
2024-08-20,retargeting_q2,paid_social,192090,3399,127,25,1692.22
2024-08-20,retargeting_q2,banner,390856,1648,42,4,1562.85
2024-08-20,retargeting_q2,email,63739,1413,182,53,133.46
2024-08-20,retargeting_q2,video_ads,232025,1582,57,6,2824.58
2024-08-21,retargeting_q2,paid-search,85596,3178,310,60,1609.67
2024-08-21,retargeting_q2,paid_social,178632,3101,140,23,1579.76
2024-08-21,retargeting_q2,display,351994,1898,68,6,1380.39
2024-08-21,RetargetingQ2,e-mail,50766,1246,120,33,101.37
2024-08-21,retargeting-q2,video,260505,2308,67,7,3112.28
2024-08-22,RetargetingQ2,paid_search,81839,4307,388,80,1542.81
2024-08-22,retargeting-q2,social,187874,3642,200,21,1646.549921816018
2024-08-22,retargeting_q2,display_ads,294087,1362,31,2,1139.23
2024-08-22,retargeting_q2,Email,57904,1036,110.00,33,114.34132654745252
2024-08-22,retargeting-q2,video,230073,1592,56,8,2734.53
2024-08-23,retargeting_q2,paid-search,90556,3496,272,58,1549.21
2024-08-23,retargeting_q2,paid_social,181973,3898,175,30,1633.48
2024-08-23,retargeting_q2,display,1873,318231,72,7,1228.0
2024-08-23,Retargeting Q2,email,57715,1476,170,68,118.09763732676952
2024-08-23,retargeting_q2,video,253614,1736,71,7,3013.43
2024-08-24,Retargeting Q2,paid_search,74568,3283,198.00,31,1361.19
2024-08-24,RetargetingQ2,paid_social,199361,3189,201,24,1708.58
2024-08-24,RetargetingQ2,display,1255,256610,41,2,1027.65
2024-08-24,retargeting-q2,email,51207,1044,133,63,106.6
2024-08-24,retargeting-q2,video,216101,1485,72,7,2560.23
2024-08-25,retargeting-q2,search_paid,63016,2667,274,89,1087.51
2024-08-25,retargeting_q2,paid_social,3641,206923,235,43,1822.94
2024-08-25,retargeting_q2,display,275798,1638,46.00,6,1063.43
2024-08-25,retargeting_q2,email,57608,1057,104,35,119.45
2024-08-25,retargeting_q2,video_ads,257345,1701,86,12,2961.05
2024-08-26,retargeting_q2,paid_search,4564,87016,346,90,1599.22
2024-08-26,retargeting_q2,paid-social,180553,2777,112,15,1633.73
2024-08-26,retargeting_q2,display,1635,289359,58,4,1164.3
2024-08-26,retargeting_q2,email,55290,986,82,23,115.62
2024-08-26,retargeting_q2,video,246037,1946,85,13,2927.99
2024-08-27,retargeting_q2,paid_search,88848,4298,291,50,1563.64
2024-08-27,RetargetingQ2,social,2853,191762,163,26,1737.18
2024-08-27,retargeting_q2,display,1949,370901,57,6,1427.169994983721
2024-08-27,retargeting_q2,email,55874,1266,183.00,46,106.80999476354198
2024-08-27,RetargetingQ2,video,210617,1939,60,5,2469.95
2024-08-28,retargeting_q2,paid_search,86539,4536,331,68,1562.31
2024-08-28,retargeting_q2,Social Paid,188041,3403,197,22,1623.74
2024-08-28,retargeting_q2,display,357758,1820,66,8,1457.5
2024-08-28,retargeting_q2,email,52117,1231,164,38,105.07
2024-08-28,retargeting_q2,video,1566,243206,63,6,2914.06
2024-08-29,retargeting_q2,paid_search,4404,84064,268,48,1470.95
2024-08-29,Retargeting Q2,paid_social,150077,3130,167.00,31,1354.16
2024-08-29,retargeting_q2,banner,334293,1705,59,4,1331.89
2024-08-29,retargeting_q2,email,48171,1194,179,61,94.53
2024-08-29,retargeting_q2,video,211635,1907,94,12,2606.56
2024-08-30,retargeting_q2,paid_search,83740,4084,234,73,1465.47
2024-08-30,retargeting_q2,Social Paid,182466,2814,117.00,12,1581.47
2024-08-30,retargeting_q2,banner,287973,1549,54,3,1183.53
2024-08-30,retargeting_q2,email,59182,1063,97,41,118.52
2024-08-30,retargeting_q2,video,190707,1293,44,3,2326.8393200717787
2024-08-31,RetargetingQ2,paid_search,70648,3538,354,67,1322.68
2024-08-31,retargeting_q2,paid_social,2892,170858,109,20,1605.67
2024-08-31,retargeting_q2,display,1311,279273,31,3,1142.62
2024-08-31,retargeting_q2,email,50460,1141,103,38,96.02
2024-08-31,retargeting_q2,video,1404,200211,48.00,7,2411.45
2024-09-01,retargeting_q2,paid_search,74624,2819,186,46,1371.14
